original_path,proposed_path,collision,action
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-mono-block-cement-chairs.html,product\contemporary-mono-block-cement-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-once-upon-a-time-hypnos-wall-mirror.html,product\contemporary-once-upon-a-time-hypnos-wall-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-oracle-ash-wood-bench.html,product\contemporary-oracle-ash-wood-bench.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-oracle-chair-with-lacquered-finish.html,product\contemporary-oracle-chair-with-lacquered-finish.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-oracle-chair-with-matte-finish.html,product\contemporary-oracle-chair-with-matte-finish.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-portugese-malibu-sofa.html,product\contemporary-portugese-malibu-sofa.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-stainless-steel-chabanel-chair.html,product\contemporary-stainless-steel-chabanel-chair.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-steel-gold-arch-bench.html,product\contemporary-steel-gold-arch-bench.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-upholstered-foam-unique-bench.html,product\contemporary-upholstered-foam-unique-bench.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-white-curl-up-lounge-chair.html,product\contemporary-white-curl-up-lounge-chair.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporary-white-marble-sculpture-of-elephant.html,product\contemporary-white-marble-sculpture-of-elephant.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/contemporay-circular-lounge-chairs.html,product\contemporay-circular-lounge-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/continental-laplander-painted-figures.html,product\continental-laplander-painted-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/continental-mid-century-biomorphic-sculpture.html,product\continental-mid-century-biomorphic-sculpture.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/corda-bench-footstool-natural-1.html,product\corda-bench-footstool-natural-1.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/corda-long-bench-natural.html,product\corda-long-bench-natural.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/country-style-native-american-figure.html,product\country-style-native-american-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/country-style-wooden-girl-figure.html,product\country-style-wooden-girl-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/curtis-jere-starburst-sculpture.html,product\curtis-jere-starburst-sculpture.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/curtis-jeré-abstract-raindrop-circles-wall-sculpture.html,product\curtis-jeré-abstract-raindrop-circles-wall-sculpture.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/dominique-et-cie-french-art-deco-mahogany-beige-and-gold-patterned-upholstered-dining-side-chairs.html,product\dominique-et-cie-french-art-deco-mahogany-beige-and-gold-patterned-upholstered-dining-side-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/dutch-carved-wooden-eagle-figure.html,product\dutch-carved-wooden-eagle-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/e-guillemin-bronze-gladiator-figures.html,product\e-guillemin-bronze-gladiator-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/Edward-J-Wormley-for-Dunbar-Furniture-Co-Mid-Century-American-Two-Section-Walnut-Chest.html,product\Edward-J-Wormley-for-Dunbar-Furniture-Co-Mid-Century-American-Two-Section-Walnut-Chest.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/egyptian-carved-sarcophagus-figure.html,product\egyptian-carved-sarcophagus-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/egyptian-figure-on-base.html,product\egyptian-figure-on-base.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/egyptian-insect-figure-on-base.html,product\egyptian-insect-figure-on-base.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/empire-style-cheval-mirror-with-zoomorphic-details.html,product\empire-style-cheval-mirror-with-zoomorphic-details.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-art-nouveau-wall-shelf.html,product\english-art-nouveau-wall-shelf.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-country-pine-rooster-figure.html,product\english-country-pine-rooster-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-george-i-carved-giltwood-framed-pier-mirror-063930.html,product\english-george-i-carved-giltwood-framed-pier-mirror-063930.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-queen-anne-style-chinoiserie-red-wall-mirror.html,product\english-queen-anne-style-chinoiserie-red-wall-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-regency-bird-base-console.html,product\english-regency-bird-base-console.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-regency-black-lacquered-chinoiserie-decorated-side-chair.html,product\english-regency-black-lacquered-chinoiserie-decorated-side-chair.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-regency-mahogany--circular-bench.html,product\english-regency-mahogany--circular-bench.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-secretary-walnut-burl.html,product\english-secretary-walnut-burl.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-victorian-black-tufted-chesterfield-sofa.html,product\english-victorian-black-tufted-chesterfield-sofa.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-victorian-chesterfield-style-brown-tufted-lounge-chairs.html,product\english-victorian-chesterfield-style-brown-tufted-lounge-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-victorian-oxblood-tufted-chesterfield-sofa.html,product\english-victorian-oxblood-tufted-chesterfield-sofa.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/english-victorian-style-tufted-camelback-sofa.html,product\english-victorian-style-tufted-camelback-sofa.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/enrique-garcel-abelone-mosaic-mirror.html,product\enrique-garcel-abelone-mosaic-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/faux-bamboo-needlepoint-stool-2.html,product\faux-bamboo-needlepoint-stool-2.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/franco-lafini-italian-mid-century-silver-plate-and-crystal-crane.html,product\franco-lafini-italian-mid-century-silver-plate-and-crystal-crane.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/frank-gehry-for-knoll-hat-trick-chairs.html,product\frank-gehry-for-knoll-hat-trick-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-art-deco-floral-and-scroll-design-skirted-wrought-iron-wall-mirror.html,product\french-art-deco-floral-and-scroll-design-skirted-wrought-iron-wall-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-art-deco-mahogany-brass-open-back-side-chair-.html,product\french-art-deco-mahogany-brass-open-back-side-chair-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-art-deco-pate-de-verre-alligator-sculpture-daum-france.html,product\french-art-deco-pate-de-verre-alligator-sculpture-daum-france.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-art-deco-wooden-upholstered-bench-1-mto.html,product\french-art-deco-wooden-upholstered-bench-1-mto.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-ceramic-sunburst-coffee-table-1.html,product\french-ceramic-sunburst-coffee-table-1.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-contemporarry-pierre-sofa.html,product\french-contemporarry-pierre-sofa.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-contemporary-hand-sculpted-woodenn-stool.html,product\french-contemporary-hand-sculpted-woodenn-stool.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-contemporary-upholstered-and-molded-form-modular-chairs.html,product\french-contemporary-upholstered-and-molded-form-modular-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-contemporary-walnut-boucle-daybed.html,product\french-contemporary-walnut-boucle-daybed.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-empire-mahogany-mirror.html,product\french-empire-mahogany-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-empire-style-arched-cheval-mirror.html,product\french-empire-style-arched-cheval-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-empire-style-contemporary-armchair.html,product\french-empire-style-contemporary-armchair.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-folk-oak-eagle-figure.html,product\french-folk-oak-eagle-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/French-GustavianStyle-armchair.html,product\French-GustavianStyle-armchair.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-louis-xv-cupid-figure-1.html,product\french-louis-xv-cupid-figure-1.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-louis-xv-giltwood-mirror-.html,product\french-louis-xv-giltwood-mirror-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-louis-xv-style-inlaid-bombe-shaped-commode-7895.html,product\french-louis-xv-style-inlaid-bombe-shaped-commode-7895.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-louis-xv-style-porters-chairs.html,product\french-louis-xv-style-porters-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-louis-xvi-coat-of-arm-embossed-side-chair-.html,product\french-louis-xvi-coat-of-arm-embossed-side-chair-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-louis-xvi-style-red-upholstered-high-back-armchairs.html,product\french-louis-xvi-style-red-upholstered-high-back-armchairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/French-Mid-Century-Metal-and-Murano-Glass-Bird-Chandelier.html,product\French-Mid-Century-Metal-and-Murano-Glass-Bird-Chandelier.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-mid-century-paulistano-cognac-leather-lounge-chairs.html,product\french-mid-century-paulistano-cognac-leather-lounge-chairs.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/french-rectangular-mirrored-end-table-1.html,product\french-rectangular-mirrored-end-table-1.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/gary-dipasquale-contemporary-wave-form-clay-and-white-glazed-table-lamp.html,product\gary-dipasquale-contemporary-wave-form-clay-and-white-glazed-table-lamp.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/gio-ponti-style-italian-mid-century-gold-asymmetrical-wall-mirror-.html,product\gio-ponti-style-italian-mid-century-gold-asymmetrical-wall-mirror-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/grecian-bronze-military-woman-figure.html,product\grecian-bronze-military-woman-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/grendel-bite-bronze-brutalist-contemporary-figural-sculpture-by-newel-modern.html,product\grendel-bite-bronze-brutalist-contemporary-figural-sculpture-by-newel-modern.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/hand-painted-tri-fold-peacock-screen.html,product\hand-painted-tri-fold-peacock-screen.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/Harvey-Probber-American-Mid-Century-Peacock-Blue-Gondola-Mahogany-Pull-Up-Side-Chair-a.html,product\Harvey-Probber-American-Mid-Century-Peacock-Blue-Gondola-Mahogany-Pull-Up-Side-Chair-a.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-mid-century-floral-ornate-mirror.html,product\italian-mid-century-floral-ornate-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-mid-century-floral-round-murano-glass-wall-mirror-.html,product\italian-mid-century-floral-round-murano-glass-wall-mirror-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-mid-century-fontana-arte-wall-mirror-.html,product\italian-mid-century-fontana-arte-wall-mirror-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-mid-century-murano-ceiling-mount-light.html,product\italian-mid-century-murano-ceiling-mount-light.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-monumental-silvered-bronze-equestrian-figure.html,product\italian-monumental-silvered-bronze-equestrian-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair.html,product\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-neo-classic-walnut-cheval-mirror.html,product\italian-neo-classic-walnut-cheval-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-renaissance-iron-page-figures.html,product\italian-renaissance-iron-page-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-renaissance-oak-pedestal-figures.html,product\italian-renaissance-oak-pedestal-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-renaissance-painted-cavalier-figures.html,product\italian-renaissance-painted-cavalier-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-renaissance-religious-figures.html,product\italian-renaissance-religious-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-renaissance-religious-scholar-figure.html,product\italian-renaissance-religious-scholar-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-renaissance-walnut-musician-figures.html,product\italian-renaissance-walnut-musician-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-rococo-fruitwood-putti-figures.html,product\italian-rococo-fruitwood-putti-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-rococo-green-cupid-figure.html,product\italian-rococo-green-cupid-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-rococo-servant-figure.html,product\italian-rococo-servant-figure.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-rococo-silver-gilt-wall-mirror-.html,product\italian-rococo-silver-gilt-wall-mirror-.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-rococo-style-ornate-wall-mirror.html,product\italian-rococo-style-ornate-wall-mirror.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-venetian-grotto-seashell-tete-a-tete.html,product\italian-venetian-grotto-seashell-tete-a-tete.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-venetian-majolica-harlequin-figures.html,product\italian-venetian-majolica-harlequin-figures.html,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/newel.com/product/italian-venetian-murano-etched-wall-mirror-3.html,product\italian-venetian-murano-etched-wall-mirror-3.html,No,Move
